"True Stress, MPa","True Strain, %"
88.26062,2.232701
88.011787,2.233377
88.083069,2.234321
88.01004,2.235685
88.028389,2.238763
87.8899,2.241432
87.926117,2.243705
88.049683,2.24592
87.558426,2.24606
87.550423,2.249382
88.294853,2.252528
87.852379,2.253438
87.703674,2.256351
88.080536,2.257564
88.429825,2.258204
87.805779,2.260582
88.17662,2.262016
88.361084,2.265512
87.906273,2.267353
87.688866,2.26881
87.850922,2.270278
88.23214,2.271665
87.723907,2.273436
87.862076,2.277247
88.033447,2.27826
87.95266,2.280999
87.799995,2.281744
88.012238,2.282875
88.275368,2.288502
87.756355,2.28919
88.027428,2.291101
88.132751,2.293501
88.207695,2.294048
87.911308,2.295714
88.065971,2.2978
88.58017,2.301166
87.992859,2.302599
87.863449,2.304754
88.278275,2.30571
88.076065,2.30684
87.842247,2.309146
88.009567,2.312862
88.391769,2.31412
88.097984,2.316496
87.913101,2.317416
88.398712,2.318558
88.189919,2.32253
88.12484,2.324731
88.093781,2.325733
88.321243,2.328679
88.043579,2.329366
87.780479,2.330683
88.491211,2.334246
88.275131,2.336866
87.955902,2.337984
88.261353,2.340651
88.427773,2.341606
88.013786,2.342643
88.170776,2.344727
88.138969,2.347813
88.342705,2.349571
87.948189,2.352028
88.077217,2.352959
88.439827,2.353728
88.061317,2.3558
87.788109,2.357407
88.244621,2.361506
88.412003,2.362903
87.994827,2.364579
88.152863,2.365604
88.363594,2.367164
88.054512,2.371809
88.188972,2.372658
88.538383,2.373916
88.331963,2.376547
88.178368,2.377257
88.517899,2.379317
88.71386,2.384008
88.668678,2.384614
88.244713,2.387733
88.917023,2.388769
88.641624,2.389642
88.142548,2.391958
88.32299,2.393087
88.75074,2.396695
88.113014,2.398744
88.270752,2.400198
88.310158,2.401467
88.699089,2.402712
88.173332,2.404609
88.317474,2.408228
88.507881,2.409672
88.456993,2.412138
88.208046,2.41279
88.624741,2.413884
88.747963,2.419516
88.37693,2.420331
88.362251,2.422215
88.977089,2.424415
88.641396,2.424938
88.29882,2.426835
88.774055,2.429022
88.844154,2.43235
88.42894,2.434106
88.358009,2.435863
89.10939,2.436771
88.417244,2.43812
88.323807,2.440261
88.541771,2.443239
89.237099,2.44503
88.558487,2.447357
88.458794,2.448439
88.738831,2.449602
88.68705,2.451626
88.503639,2.453022
88.526901,2.456639
88.817459,2.4585
88.525124,2.459873
88.452118,2.460827
88.831375,2.465246
88.918381,2.467898
88.315292,2.46898
88.953926,2.471318
88.778679,2.472527
88.397743,2.473399
88.596062,2.475737
88.803116,2.478586
88.711647,2.480795
88.526199,2.483005
88.558571,2.484016
88.959686,2.485017
88.460884,2.487342
88.517792,2.48854
88.778191,2.492272
88.695396,2.49411
88.445946,2.495493
88.665405,2.496644
89.103127,2.498214
88.662262,2.50283
88.565231,2.503818
89.023186,2.504864
88.906136,2.507492
88.385277,2.508282
88.520203,2.51141
89.142433,2.514862
88.708694,2.515629
88.367645,2.518152
88.843811,2.519896
88.860229,2.520465
88.460625,2.522709
88.610054,2.524359
89.022293,2.527765
88.524261,2.529508
88.80323,2.530996
88.875481,2.532182
88.980034,2.533634
88.600891,2.535575
88.574745,2.53926
89.104111,2.540445
88.591576,2.542932
88.881798,2.543757
88.968414,2.544931
89.083099,2.548534
88.523216,2.551032
88.731155,2.55209
89.174873,2.555053
88.812325,2.555738
88.707008,2.55747
89.034126,2.559991
88.994698,2.563268
88.69352,2.564418
88.690979,2.566847
89.423294,2.567753
88.963058,2.568787
88.73819,2.571169
89.271446,2.573434
88.958237,2.575467
88.90802,2.578302
88.896072,2.579348
88.958916,2.58044
89.009293,2.582264
88.842529,2.583646
88.855469,2.587573
89.238976,2.589907
88.654167,2.590744
88.744667,2.591917
89.235718,2.593404
88.927963,2.598131
88.726677,2.59956
88.952568,2.602173
88.99128,2.603428
88.697449,2.603521
88.867363,2.606633
89.336334,2.609653
89.068932,2.611209
88.759773,2.613927
89.051216,2.614937
89.27887,2.615657
89.17968,2.617515
88.825279,2.619222
89.224922,2.622985
89.258011,2.624471
88.85247,2.626317
88.8283,2.627687
89.405823,2.62893
88.816483,2.6308
88.75425,2.634643
89.348541,2.635583
89.224731,2.638323
88.788902,2.639078
88.971481,2.640332
89.190758,2.645266
88.902687,2.646334
88.96936,2.648645
89.471588,2.650525
89.51783,2.651036
88.982422,2.652789
89.146187,2.654797
89.596291,2.658361
88.782906,2.659928
89.227921,2.661751
89.115166,2.662772
89.337975,2.664072
88.796715,2.666347
89.159294,2.669667
89.594559,2.671199
89.015312,2.673729
89.033585,2.67453
89.15818,2.675691
89.218819,2.678406
89.097496,2.681865
89.354797,2.682677
89.525879,2.685834
89.201729,2.686542
89.227005,2.688178
89.494873,2.691033
89.454697,2.693969
88.938721,2.695152
89.115974,2.697705
89.654404,2.698471
89.143738,2.699945
89.22258,2.701836
89.456741,2.704365
89.741333,2.706245
